parcel_id,parcel_area_acres,centroid_lat,centroid_lon,dist_to_waterbody_km,dist_to_flowline_km,flood_proxy_score,baseline_score_v4,mc_mean_score_v3,mc_score_std_v3,p_top20_v3,avg_rank_v3,robust_rank_v3,confidence_score_v3
178297,163.40373634203695,30.46694357809664,-97.87093284272224,1.5878290109313102,0.19802840686184356,0.6304476112650857,0.15868039449018423,0.37421888,0.12806283,0.0,574.979,593,0.2860375761985779
178338,60.9347551231916,30.46258500353962,-97.93984462679349,0.24471288939982086,0.24339689817029322,0.19587826962649788,0.2907519449281595,0.5601836,0.1548051,0.0,183.474,175,0.23458216786384584
178339,161.0505390713213,30.464317919309025,-97.9459485289958,0.45339494084718296,0.20088566267755772,0.2453137346116867,0.28885671035244703,0.55155593,0.14406869,0.0,208.442,199,0.25524033308029176
178591,197.50552530390942,30.46099333194671,-98.02457206178948,0.29146147776373504,0.47820756850436114,0.3315526975132618,0.2736154433422882,0.5018485,0.13391839,0.0,355.422,353,0.2747707635164261
181963,75.77866554237556,30.492723969888736,-97.86206845402232,0.7941550307680904,0.6954789111371389,0.6136591382257932,0.16483297683633052,0.34586146,0.11206114,0.0,599.25,610,0.31682680249214173
181965,95.87025655716523,30.479735528745234,-97.86255544712216,0.67185114758883,0.12477509745046586,0.2809457871199267,0.2640801397954638,0.53121215,0.14805469,0.0,286.42,280,0.24757077991962434
181988,155.95145001582705,30.48558636095841,-97.86729416790571,0.6897668612412352,0.6147159419419755,0.5369001779964709,0.20136312355814423,0.3950591,0.1143365,0.0,571.596,591,0.31244872212409974
181989,252.00918745690277,30.494305532210618,-97.86853246367365,1.2455448835223055,0.06659364800347423,0.44677830976367094,0.23130169071866422,0.47638193,0.1369081,0.0,426.7,442,0.2690181851387024
181990,147.5985387457931,30.484866460627984,-97.87587354189891,1.514868855137965,0.35444754131278994,0.685351484206311,0.14211567288117427,0.3389319,0.11263709,0.0,603.795,615,0.3157186031341553
181992,56.475175085828056,30.491339100951276,-97.88036065851334,1.2478395691892143,0.1357041529791964,0.4828037226688777,0.18968331775981942,0.43275526,0.14107509,0.0,525.322,545,0.26100039184093476
182023,102.11460593703234,30.494278144963868,-97.8749592507488,1.260100890717164,0.37597004696105807,0.6095075581513367,0.16112637153956502,0.36737865,0.11570624,0.0,591.883,607,0.3098131537437439
182028,124.28903627340014,30.47720438294645,-97.86581345979506,1.0682303240814766,0.11168633401086514,0.4093486481316637,0.22476732182720244,0.47602588,0.14095126,0.0,449.288,467,0.2612386465072632
182029,193.74499750899693,30.477000694170336,-97.87485367093477,1.7119710806334822,0.3926855028264478,0.7720194646152112,0.12129290165365836,0.30249292,0.106095985,0.0,614.911,623,0.22830449640750886
182111,138.96469023942404,30.48385943984582,-97.91068658197142,0.6125727309236342,0.04195453678338128,0.21850998479568068,0.28973679753955406,0.5694595,0.15337692,0.0,146.671,135,0.23733015060424806
182120,53.0414704133165,30.48196923662066,-97.90317074429018,0.3646415028677645,0.06907641672661384,0.14785131673945998,0.30065329976737976,0.5903766,0.16262214,0.0,76.462,56,0.2195412039756775
182125,62.5512061742899,30.48563691240685,-97.896268859024,0.8588892516926694,0.35485828369341077,0.4620170755608521,0.2041132347760759,0.4317993,0.12822329,0.0,541.792,563,0.28572883903980256
182163,53.55974327341408,30.48626437466203,-97.96258316277796,0.34879365262985906,0.3243310611908999,0.272619773947139,0.26593637985865315,0.51971257,0.14712064,0.0,325.893,320,0.2493680089712143
182182,68.43502503897908,30.486549140804012,-97.93467178675499,0.5760539540385077,0.3403582548957051,0.35823843228564906,0.23979187167350424,0.48115203,0.13727084,0.0,448.93,466,0.2683202296495438
182328,52.7907169040348,30.492515611228708,-98.04217825983461,0.3730903037315641,0.38179843501777816,0.31020548363526174,0.254761080590962,0.49931434,0.14337902,0.0,387.573,395,0.25656734108924867
182348,52.64399774420684,30.49045671786326,-98.03818995568,0.5465117240664751,0.0030070787500258156,0.17613624599950184,0.28907454856178927,0.5806737,0.16336009,0.01,115.138,96,0.22362130212783815
186264,161.05936267061114,30.50030045391642,-97.86254375214602,0.7298209347517702,0.42639781027806956,0.4545154747627029,0.2245844890704416,0.44338965,0.12124387,0.0,520.945,541,0.29915807843208314
186585,55.50312451846118,30.497759933344057,-97.9016921435778,0.42560698986625284,0.32146785538196426,0.2973360085812654,0.25779198434101475,0.5086846,0.14435054,0.0,365.302,365,0.2546980053186417
186642,153.4476015601203,30.512451657989654,-97.94316173210589,1.1207987049663104,0.031235985200909536,0.3862365586933958,0.2349312390461717,0.49432978,0.14669591,0.0,389.304,398,0.2501852333545685
186646,326.0217484963949,30.512891310076174,-97.9335009091867,1.3460425913885679,0.005901273598515686,0.4500752444146059,0.2403082358657678,0.48685673,0.13942881,0.006,383.636,389,0.26746803598403934
186662,104.58777025887251,30.509378010598212,-97.94938408920581,1.2989886358614395,0.2582255015866852,0.5627149375503422,0.17393127829393373,0.39533302,0.12589821,0.0,570.015,587,0.29020256996154786
186703,88.81498845597127,30.514474715628968,-98.04372337289034,0.7304177548221242,0.12121971455285174,0.2990909439844487,0.2566948580545023,0.522174,0.14753813,0.0,318.795,308,0.24856470227241517
186707,137.1581905135102,30.516121898179136,-98.03696142836407,0.6491699203641549,0.28434421481024313,0.35459000545249003,0.25043777190143024,0.4939577,0.13420443,0.0,412.875,423,0.27422037422657014
186745,142.1463773716117,30.52023789716246,-98.04162569781622,1.1656345519552915,0.030982617141773767,0.4013864529036892,0.22797463493053505,0.48599526,0.14712965,0.0,411.422,421,0.24935064911842347
190316,53.977497090115754,30.25373748079611,-97.64545595132628,0.1866645951522232,0.5323890306604984,0.3234704060057822,0.2548635858519105,0.4855837,0.14589897,0.0,402.748,416,0.2517186522483826
190321,110.59777703547904,30.24931069688249,-97.65301122005455,0.3382297523889477,1.4058368415211153,0.8205420028350174,0.12112662576005787,0.21798593,0.15257357,0.0,611.614,622,0.13887589275836945
190521,180.9954868861157,30.257284803766673,-97.54798522635802,0.6370750076302143,0.06797696452497116,0.24013017548696217,0.2899311078387751,0.5631798,0.14809486,0.0,166.371,155,0.24749347269535066
190526,68.29824093663737,30.251714638218896,-97.54667002357084,0.3516912337665154,0.10695096787984058,0.162752559319686,0.2991660556399582,0.58337843,0.1593397,0.0,99.231,80,0.22585703134536744
190649,117.74857667874285,30.24276296751073,-97.53353127538907,0.15887931380715917,0.030845949233157106,0.058236026925245765,0.3402966143661441,0.64146525,0.16711932,0.972,8.328,4,0.7454880698680878
193874,51.33994720462352,30.263962968400715,-97.68011447245914,0.5347795934821803,0.12161253207433696,0.23262194797697947,0.273199078738101,0.5483413,0.15436628,0.0,231.76,224,0.23542648255825044
196431,79.56263739081525,30.266762973363193,-97.67620474536112,0.6651489519164043,0.028403338358512355,0.22951630276751875,0.2760617393039509,0.55795527,0.15718438,0.0,194.841,189,0.2300041288137436
201678,51.43267985409821,30.282615920705577,-97.57269834484468,0.44705912458788477,0.23744159437561624,0.2617966016449459,0.26671905780700017,0.528925,0.14886296,0.0,296.647,283,0.24601556062698365
201679,50.924337669868166,30.2845925095719,-97.57137451981241,0.3410770589228863,0.29894357457983683,0.25704357942514194,0.2700467081069184,0.5278927,0.14891548,0.0,297.781,287,0.24591450095176698
201766,114.30822188620594,30.268773579562172,-97.53594436572219,0.32528991869224744,0.09438589685437453,0.1473478992602143,0.3114140791488196,0.5966514,0.15805435,0.0,57.06,36,0.22833019196987153
201906,67.14485761399764,30.28765915262321,-97.48561398607512,0.1506666661281509,0.04703061735925647,0.06369082745240374,0.33078664162381544,0.63204795,0.16950461,0.817,14.659,10,0.6556484824180603
214268,75.15199549021422,30.310360681460516,-97.52550529908017,0.03675551952384044,0.054085461013756816,0.028470007863040957,0.34421201852786865,0.6489016,0.17221054,0.935,8.095,3,0.7153419272899628
214378,85.39125778822022,30.28988242467641,-97.51827547350145,0.33987864504355075,0.34020493321962425,0.27767673232779366,0.26980516071653743,0.5203776,0.14463982,0.0,319.608,310,0.2541414022445679
214466,57.68903610055253,30.290765852191505,-97.50558940053108,0.31042574431470665,0.29047366628798876,0.24227896978800922,0.2758882609333844,0.5359545,0.15006348,0.0,266.669,256,0.24370559751987458
214543,61.46085408832977,30.301550879210552,-97.45364457398995,0.14957444838325185,0.15355739420979905,0.11764277113013723,0.31471201083237915,0.6009815,0.16324681,0.224,61.329,40,0.3415392614126206
214550,79.57793828150905,30.293791200092997,-97.44120603201499,0.264553446521299,0.32704658444852946,0.24529730881697262,0.2794547306678184,0.53530324,0.14855975,0.0,266.698,257,0.24659897089004518
215716,57.70882297142375,30.305940749308842,-97.7394243252322,0.8176358555919058,0.7710727629732965,0.6602105684149449,0.1483692141711453,0.31831792,0.11013352,0.0,608.667,620,0.3205357611179352
