parcel_id,parcel_area_acres,centroid_lat,centroid_lon,dist_to_waterbody_km,dist_to_flowline_km,baseline_score_v3,mc_mean_score_v2,mc_score_std_v2,p_top20_v2,avg_rank_v2,robust_rank_v2,confidence_score_v2,location_cluster
157755,54.835445734469836,30.421863620328857,-97.86867464180622,0.6370021530818584,0.2186862533423294,0.4004473101922442,0.54084665,0.14517345,0.0,393.523,409,0.1640096366405487,6
157953,108.93254954610045,30.42685853333605,-97.97933877321157,0.3444996961707874,0.3357091642092369,0.42591090496773265,0.5546274,0.14381394,0.0,313.895,301,0.16701874732971192,19
170778,54.56207563823249,30.448940970502004,-97.84886010539307,1.0029694595799166,0.08643597624734871,0.3786142383995106,0.5281487,0.14939733,0.0,420.247,444,0.15466057732701302,6
170816,120.65735235216813,30.43807010634009,-97.84573803336687,1.0316892342126611,0.22565729124391415,0.3674206108526006,0.4988189,0.13174249,0.0,503.29,534,0.193737430870533,6
170851,82.89725535627015,30.44482366812342,-97.87401385864499,0.7070141714514424,0.22233994971574136,0.3971718896210412,0.5347439,0.14126207,0.0,414.26,438,0.17266700267791749,6
170856,126.31590244337977,30.442535597778434,-97.88634641297325,0.4166745126361328,0.13035042493531188,0.45023437789505566,0.59750146,0.15325232,0.0,136.305,108,0.14612802341580391,6
171330,140.02781269420848,30.445152028893467,-97.97605295219128,0.4341354108277325,0.1364546010256594,0.4498776600327963,0.5955181,0.15143508,0.0,144.822,121,0.15015026405453683,19
178231,108.22301401680079,30.463671776639654,-97.86395065336256,1.3536651560560105,0.41022756911883795,0.30320675348101933,0.4134961,0.11031871,0.0,600.387,616,0.2411563754081726,6
178233,261.7332336421826,30.45403151256519,-97.86636881373323,1.2892076217325281,0.2261050296120862,0.36398468811665086,0.48398513,0.1201184,0.0,505.164,536,0.2194659322500229,6
178234,60.249528751668876,30.47096245217773,-97.86438179776303,1.6514154551060818,0.1692879702475686,0.29589043122642833,0.4297403,0.13730314,0.0,570.378,600,0.1814296007156372,6
178246,77.62780240624905,30.47142930179316,-97.84292452697144,1.0047611879590788,0.5657674525476117,0.3143178736289094,0.41483825,0.10859431,0.0,600.556,617,0.24497311413288117,6
178262,106.67992738288382,30.455940961135926,-97.84244450916262,0.5658761708835797,0.11298483344954838,0.43264351631556086,0.5811855,0.151886,0.0,216.753,201,0.1491522140800953,6
178268,50.71305931503618,30.451065311008506,-97.84681916308688,0.859153620573317,0.015658075890781664,0.4039567990454942,0.5623301,0.15834592,0.0,299.085,283,0.13485395014286042,6
178296,486.6685592476575,30.470286858246702,-97.88074667403905,1.3143244347453173,0.11724625037662768,0.41687131243299996,0.53380823,0.11905772,0.054,347.775,350,0.25421363254785534,6
178297,163.40373634203695,30.46694357809664,-97.87093284272224,1.5878290109313102,0.19802840686184356,0.31728208765337906,0.4427393,0.12821358,0.0,556.609,582,0.2015482395887375,6
178338,60.9347551231916,30.46258500353962,-97.93984462679349,0.24471288939982086,0.24339689817029322,0.4415465468485674,0.5834265,0.15568271,0.0,204.451,192,0.14074864089488984,19
