date,btm_spread
2021-09-08,33.762499999999996
2021-09-09,37.66041666666667
2021-09-10,37.66416666666667
2021-09-11,40.67625
2021-09-12,41.77916666666667
2021-09-13,35.57333333333333
2021-09-14,34.80916666666667
2021-09-15,38.71833333333333
2021-09-16,38.8225
2021-09-17,36.60208333333333
2021-09-18,42.56166666666666
2021-09-19,34.190416666666664
2021-09-20,34.473333333333336
2021-09-21,39.8025
2021-09-22,41.49291666666667
2021-09-23,36.32416666666666
2021-09-24,35.80541666666667
2021-09-25,38.84125
2021-09-26,37.663333333333334
2021-09-27,37.32791666666667
2021-09-28,33.03958333333333
2021-09-29,31.959166666666665
2021-09-30,32.576249999999995
2021-10-01,38.04333333333333
2021-10-02,33.55083333333333
2021-10-03,36.37625
2021-10-04,34.7375
2021-10-05,28.14583333333333
2021-10-06,33.555416666666666
2021-10-07,39.690000000000005
2021-10-08,36.50166666666667
2021-10-09,36.772083333333335
2021-10-10,31.677916666666665
2021-10-11,31.645416666666666
2021-10-12,42.225416666666675
2021-10-13,35.177916666666675
2021-10-14,34.440000000000005
2021-10-15,39.91833333333333
2021-10-16,40.47875
2021-10-17,36.01875
2021-10-18,35.086666666666666
2021-10-19,43.135
2021-10-20,40.80708333333333
2021-10-21,38.41958333333333
2021-10-22,40.84375000000001
2021-10-23,37.75291666666667
2021-10-24,37.1475
2021-10-25,36.42291666666667
2021-10-26,33.01375000000001
2021-10-27,31.644166666666663
2021-10-28,33.4525
2021-10-29,36.33416666666667
2021-10-30,36.19958333333334
2021-10-31,36.617916666666666
2021-11-01,39.48666666666667
2021-11-02,36.955
2021-11-03,34.57541666666667
2021-11-04,35.63
2021-11-05,38.08833333333333
2021-11-06,32.39125
2021-11-07,35.315
2021-11-08,35.855
2021-11-09,36.32458333333333
2021-11-10,43.18125
2021-11-11,39.14416666666667
2021-11-12,40.22208333333334
2021-11-13,36.6375
2021-11-14,41.13875
2021-11-15,41.87791666666667
2021-11-16,39.01624999999999
2021-11-17,36.82708333333333
2021-11-18,43.76500000000001
2021-11-19,37.591249999999995
2021-11-20,44.06333333333333
2021-11-21,35.15749999999999
2021-11-22,34.88625
2021-11-23,42.70583333333334
2021-11-24,38.65083333333333
2021-11-25,36.128750000000004
2021-11-26,39.10458333333334
2021-11-27,33.81875
2021-11-28,35.2125
2021-11-29,39.26749999999999
2021-11-30,37.41458333333333
2021-12-01,42.17541666666666
2021-12-02,45.74625
2021-12-03,50.41625
2021-12-04,49.246249999999996
2021-12-05,49.69333333333333
2021-12-06,41.38458333333333
2021-12-07,47.1775
2021-12-08,47.75833333333333
2021-12-09,43.861250000000005
2021-12-10,43.921666666666674
2021-12-11,52.874583333333334
2021-12-12,40.42166666666667
2021-12-13,40.73541666666667
2021-12-14,42.129583333333336
2021-12-15,40.22
2021-12-16,42.878750000000004
2021-12-17,35.21125
2021-12-18,45.47833333333333
2021-12-19,42.53958333333333
2021-12-20,44.369166666666665
2021-12-21,46.145
2021-12-22,37.63666666666666
2021-12-23,43.47208333333333
2021-12-24,41.163333333333334
2021-12-25,38.63166666666667
2021-12-26,40.89541666666667
2021-12-27,43.91166666666666
2021-12-28,50.49916666666667
2021-12-29,46.0925
2021-12-30,46.86833333333334
2021-12-31,18.790000000000003
2022-01-01,41.06416666666667
2022-01-02,39.75541666666667
2022-01-03,41.388333333333335
2022-01-04,36.94083333333334
2022-01-05,41.1625
2022-01-06,39.04791666666667
2022-01-07,41.760416666666664
2022-01-08,37.459583333333335
2022-01-09,39.98416666666667
2022-01-10,33.97833333333333
2022-01-11,36.528749999999995
2022-01-12,30.26833333333333
2022-01-13,34.69625
2022-01-14,29.045416666666664
2022-01-15,35.23208333333333
2022-01-16,33.027499999999996
2022-01-17,33.147083333333335
2022-01-18,42.529166666666676
2022-01-19,28.58833333333334
2022-01-20,33.239999999999995
2022-01-21,33.79208333333333
2022-01-22,31.778333333333332
2022-01-23,29.14458333333333
2022-01-24,33.961666666666666
2022-01-25,34.308749999999996
2022-01-26,27.393333333333334
2022-01-27,29.05125
2022-01-28,27.383749999999996
2022-01-29,21.357083333333325
2022-01-30,20.086666666666662
2022-01-31,19.19791666666667
2022-02-01,21.917500000000004
2022-02-02,16.947083333333335
2022-02-03,17.841666666666672
2022-02-04,20.095000000000002
2022-02-05,24.04166666666667
2022-02-06,20.89166666666667
2022-02-07,31.221249999999998
2022-02-08,28.227916666666673
2022-02-09,27.343333333333334
2022-02-10,29.513333333333332
2022-02-11,34.77583333333333
2022-02-12,31.68166666666667
2022-02-13,31.275833333333335
2022-02-14,29.88875
2022-02-15,31.040833333333335
2022-02-16,29.07166666666667
2022-02-17,26.651666666666667
2022-02-18,24.49083333333333
2022-02-19,27.228749999999994
2022-02-20,22.13625
2022-02-21,23.404166666666665
2022-02-22,28.219166666666666
2022-02-23,27.635000000000005
2022-02-24,26.783333333333335
2022-02-25,30.901250000000005
2022-02-26,26.32625
2022-02-27,24.16791666666667
2022-02-28,27.544583333333335
2022-03-01,29.316666666666663
2022-03-02,22.822499999999994
2022-03-03,26.56291666666667
2022-03-04,24.237083333333334
2022-03-05,19.565416666666668
2022-03-06,26.2175
2022-03-07,21.66625
2022-03-08,21.477499999999996
2022-03-09,27.322500000000005
2022-03-10,23.392083333333332
2022-03-11,28.16541666666667
2022-03-12,21.515416666666667
2022-03-13,27.392083333333332
2022-03-14,23.845416666666676
2022-03-15,23.013333333333335
2022-03-16,19.73166666666667
2022-03-17,20.13458333333333
2022-03-18,24.01958333333333
2022-03-19,13.012916666666664
2022-03-20,25.34041666666666
2022-03-21,15.653333333333334
2022-03-22,16.800416666666667
2022-03-23,16.20958333333333
2022-03-24,12.304999999999994
2022-03-25,20.489583333333332
2022-03-26,10.725416666666666
2022-03-27,12.140416666666667
2022-03-28,13.03125
2022-03-29,14.426666666666664
2022-03-30,14.900416666666665
2022-03-31,14.64625
2022-04-01,10.651666666666669
2022-04-02,16.589583333333334
2022-04-03,12.545833333333336
2022-04-04,12.437500000000002
2022-04-05,13.400000000000004
2022-04-06,8.157916666666667
2022-04-07,9.836666666666666
2022-04-08,12.164166666666672
2022-04-09,8.305416666666671
2022-04-10,7.832083333333337
2022-04-11,9.732916666666672
2022-04-12,11.705416666666672
2022-04-13,4.461666666666669
2022-04-14,3.4916666666666614
2022-04-15,4.427499999999994
2022-04-16,0.9708333333333288
2022-04-17,10.423333333333327
2022-04-18,3.4712500000000013
2022-04-19,11.020833333333329
2022-04-20,9.032499999999997
2022-04-21,1.5883333333333365
2022-04-22,8.085000000000006
2022-04-23,3.8291666666666715
2022-04-24,6.9983333333333375
2022-04-25,11.426250000000003
2022-04-26,6.461250000000004
2022-04-27,5.636666666666662
2022-04-28,2.949583333333335
2022-04-29,3.559166666666671
2022-04-30,4.155833333333338
2022-05-01,4.912083333333338
2022-05-02,-1.0608333333333344
2022-05-03,-0.8324999999999959
2022-05-04,-3.0587500000000074
2022-05-05,-5.286249999999998
2022-05-06,-6.127916666666663
2022-05-07,-3.8829166666666626
2022-05-08,-5.93583333333333
2022-05-09,-0.9412500000000018
2022-05-10,10.912916666666666
2022-05-11,-1.7612500000000013
2022-05-12,5.91875
2022-05-13,-2.0966666666666667
2022-05-14,-1.6283333333333332
2022-05-15,-0.24916666666666684
2022-05-16,-4.391250000000002
2022-05-17,3.7962500000000006
2022-05-18,-6.05916666666666
2022-05-19,-5.098333333333339
2022-05-20,0.3408333333333342
2022-05-21,-3.4583333333333335
2022-05-22,5.109166666666667
2022-05-23,-4.141666666666672
2022-05-24,-7.844999999999998
2022-05-25,-3.045833333333332
2022-05-26,-11.971666666666666
2022-05-27,-6.171666666666674
2022-05-28,1.4829166666666582
2022-05-29,0.6899999999999915
2022-05-30,-2.8537500000000087
2022-05-31,-4.040000000000006
2022-06-01,-4.808750000000007
2022-06-02,-2.229166666666671
2022-06-03,-6.444999999999996
2022-06-04,-1.8604166666666615
2022-06-05,-3.612916666666663
2022-06-06,-7.288333333333335
2022-06-07,-9.663333333333325
2022-06-08,-10.182083333333324
2022-06-09,-2.4858333333333382
2022-06-10,-5.64916666666666
2022-06-11,-4.809999999999994
2022-06-12,-3.2362499999999943
2022-06-13,-8.049583333333333
2022-06-14,2.771250000000002
2022-06-15,2.464583333333335
2022-06-16,-2.28833333333333
2022-06-17,4.8524999999999965
2022-06-18,1.94333333333333
2022-06-19,5.299583333333331
2022-06-20,8.42208333333333
2022-06-21,8.572083333333337
2022-06-22,7.33625
2022-06-23,10.695416666666667
2022-06-24,18.63958333333333
2022-06-25,16.138749999999998
2022-06-26,19.07708333333333
2022-06-27,18.024583333333336
2022-06-28,10.360416666666662
2022-06-29,17.478749999999994
2022-06-30,7.883333333333332
2022-07-01,28.036666666666665
2022-07-02,22.960833333333337
2022-07-03,20.36125
2022-07-04,19.877083333333335
2022-07-05,20.444166666666668
2022-07-06,20.494999999999994
2022-07-07,21.363749999999996
2022-07-08,22.903333333333325
2022-07-09,19.128749999999997
2022-07-10,20.234999999999996
2022-07-11,16.825833333333332
2022-07-12,17.67416666666667
2022-07-13,23.306666666666672
2022-07-14,14.171249999999995
2022-07-15,15.828333333333338
2022-07-16,15.214166666666673
2022-07-17,15.535000000000004
2022-07-18,14.879999999999995
2022-07-19,16.197500000000005
2022-07-20,9.690833333333332
2022-07-21,6.026666666666666
2022-07-22,3.192916666666667
2022-07-23,10.531250000000002
2022-07-24,5.485416666666667
2022-07-25,5.000833333333333
2022-07-26,5.157916666666668
2022-07-27,9.82958333333333
2022-07-28,4.421666666666668
2022-07-29,8.000416666666665
2022-07-30,11.533749999999996
2022-07-31,9.429166666666665
2022-08-01,11.618333333333341
2022-08-02,14.428749999999999
2022-08-03,13.847500000000005
2022-08-04,7.177499999999995
2022-08-05,7.437083333333324
2022-08-06,10.558333333333325
2022-08-07,8.162083333333326
2022-08-08,15.197916666666666
2022-08-09,10.528749999999997
2022-08-10,17.641666666666662
2022-08-11,12.565416666666673
2022-08-12,5.604583333333334
2022-08-13,6.047083333333334
2022-08-14,4.084166666666667
2022-08-15,8.704583333333337
2022-08-16,6.272083333333339
2022-08-17,-3.24791666666666
2022-08-18,3.6970833333333353
2022-08-19,7.779166666666664
2022-08-20,8.514583333333329
2022-08-21,6.30708333333333
2022-08-22,0.06583333333333001
2022-08-23,2.190416666666667
2022-08-24,1.7895833333333326
2022-08-25,7.56166666666666
2022-08-26,1.3095833333333335
2022-08-27,8.773333333333335
2022-08-28,5.934583333333335
2022-08-29,7.694166666666661
2022-08-30,6.395000000000003
2022-08-31,8.806250000000002
2022-09-01,5.4999999999999885
2022-09-02,7.672500000000009
2022-09-03,12.930000000000009
2022-09-04,8.717916666666676
2022-09-05,9.348333333333343
2022-09-06,11.117083333333333
2022-09-07,14.830833333333336
2022-09-08,16.52375
2022-09-09,11.960833333333332
2022-09-10,17.987083333333334
2022-09-11,15.504999999999997
2022-09-12,14.22708333333334
2022-09-13,14.865833333333335
2022-09-14,6.648333333333341
2022-09-15,12.196250000000006
2022-09-16,14.787500000000003
2022-09-17,14.737083333333338
2022-09-18,20.446250000000003
2022-09-19,18.949166666666667
2022-09-20,19.300833333333333
2022-09-21,10.769583333333335
2022-09-22,19.837083333333336
2022-09-23,24.879166666666666
2022-09-24,31.858333333333334
2022-09-25,36.85166666666667
2022-09-26,31.578333333333333
2022-09-27,30.127916666666664
2022-09-28,24.627083333333342
2022-09-29,30.92458333333333
2022-09-30,30.667083333333327
2022-10-01,30.82958333333333
2022-10-02,32.25166666666666
2022-10-03,33.87541666666667
2022-10-04,38.20708333333333
2022-10-05,36.338750000000005
2022-10-06,22.75541666666666
2022-10-07,36.03541666666667
2022-10-08,30.492499999999996
2022-10-09,31.902916666666666
2022-10-10,32.39083333333333
2022-10-11,32.847500000000004
2022-10-12,28.232916666666668
2022-10-13,32.04625
2022-10-14,29.238750000000007
2022-10-15,28.805000000000003
2022-10-16,29.428333333333338
2022-10-17,31.441249999999997
2022-10-18,33.56249999999999
2022-10-19,36.31250000000001
2022-10-20,39.90666666666667
2022-10-21,39.41833333333333
2022-10-22,46.57333333333333
2022-10-23,38.063333333333325
2022-10-24,39.13666666666668
2022-10-25,41.08041666666667
2022-10-26,35.86625
2022-10-27,37.25541666666667
2022-10-28,39.95041666666666
2022-10-29,35.20333333333333
2022-10-30,41.54541666666666
2022-10-31,43.09458333333333
2022-11-01,40.74916666666667
2022-11-02,45.115
2022-11-03,40.614999999999995
2022-11-04,46.025
2022-11-05,38.586666666666666
2022-11-06,43.97375
2022-11-07,45.35999999999999
2022-11-08,46.00125
2022-11-09,46.9475
2022-11-10,42.2225
2022-11-11,43.20541666666667
2022-11-12,42.747083333333336
2022-11-13,46.1475
2022-11-14,27.707916666666666
2022-11-15,30.29833333333333
2022-11-16,33.956250000000004
2022-11-17,27.240416666666665
2022-11-18,33.296666666666674
2022-11-19,27.025000000000006
2022-11-20,28.957916666666673
2022-11-21,28.010833333333334
2022-11-22,29.884583333333335
2022-11-23,23.77208333333333
2022-11-24,25.326249999999998
2022-11-25,28.2975
2022-11-26,23.9475
2022-11-27,24.984999999999996
2022-11-28,37.085
2022-11-29,31.199583333333333
2022-11-30,20.919583333333332
2022-12-01,29.333333333333332
2022-12-02,35.52125
2022-12-03,38.020833333333336
2022-12-04,36.04125
2022-12-05,43.13583333333332
2022-12-06,37.26291666666666
2022-12-07,40.79208333333333
2022-12-08,42.229166666666664
2022-12-09,34.26291666666667
2022-12-10,33.45583333333334
2022-12-11,40.9175
2022-12-12,21.632500000000004
2022-12-13,17.3325
2022-12-14,20.2075
2022-12-15,25.995416666666667
2022-12-16,25.585000000000004
2022-12-17,21.926666666666673
2022-12-18,27.81166666666667
2022-12-19,26.801666666666662
2022-12-20,36.73875
2022-12-21,24.482083333333335
2022-12-22,21.636666666666674
2022-12-23,21.590416666666666
2022-12-24,14.058749999999996
2022-12-25,20.294166666666662
2022-12-26,21.977499999999996
2022-12-27,30.57041666666667
2022-12-28,41.746249999999996
2022-12-29,39.667500000000004
2022-12-30,41.78875
2022-12-31,52.03
2023-01-01,43.82583333333333
2023-01-02,37.555
2023-01-03,35.33125
2023-01-04,40.10875
2023-01-05,43.72833333333333
2023-01-06,40.76416666666666
2023-01-07,40.90708333333333
2023-01-08,41.30208333333333
2023-01-09,40.68125
2023-01-10,45.693333333333335
2023-01-11,39.10708333333333
2023-01-12,40.24375
2023-01-13,33.38041666666667
2023-01-14,47.622083333333336
2023-01-15,38.10999999999999
2023-01-16,41.65666666666666
2023-01-17,36.99916666666666
2023-01-18,39.3475
2023-01-19,40.525416666666665
2023-01-20,42.1175
2023-01-21,46.163333333333334
2023-01-22,40.225
2023-01-23,38.2875
2023-01-24,38.07708333333333
2023-01-25,38.78916666666667
2023-01-26,43.52375
2023-01-27,48.89625
2023-01-28,47.27
2023-01-29,38.7225
2023-01-30,42.49458333333333
2023-01-31,41.77791666666667
2023-02-01,38.5025
2023-02-02,40.89958333333333
2023-02-03,42.55583333333333
2023-02-04,40.97708333333333
2023-02-05,48.83416666666667
2023-02-06,44.06916666666667
2023-02-07,42.31791666666667
2023-02-08,44.097500000000004
2023-02-09,41.46
2023-02-10,38.51125
2023-02-11,43.123333333333335
2023-02-12,49.81458333333333
2023-02-13,41.98833333333334
2023-02-14,43.49916666666667
2023-02-15,42.21125
2023-02-16,41.21625
2023-02-17,44.07541666666666
2023-02-18,41.711666666666666
2023-02-19,46.47
2023-02-20,45.267500000000005
2023-02-21,36.94708333333333
2023-02-22,42.230000000000004
2023-02-23,40.645
2023-02-24,40.67458333333333
2023-02-25,35.32
2023-02-26,36.04083333333333
2023-02-27,38.23833333333334
2023-02-28,36.02125
2023-03-01,37.040416666666665
2023-03-02,36.0375
2023-03-03,40.02333333333333
2023-03-04,42.48625
2023-03-05,41.40875
2023-03-06,34.605
2023-03-07,43.37583333333333
2023-03-08,34.973333333333336
2023-03-09,33.84791666666667
2023-03-10,39.78875
2023-03-11,37.71208333333333
2023-03-12,34.89875
2023-03-13,34.2425
2023-03-14,34.7125
2023-03-15,37.485833333333325
2023-03-16,36.71333333333333
2023-03-17,35.498333333333335
2023-03-18,38.067083333333336
2023-03-19,40.82791666666667
2023-03-20,37.66166666666667
2023-03-21,45.11041666666667
2023-03-22,37.80833333333333
2023-03-23,39.6675
2023-03-24,39.466249999999995
2023-03-25,35.67458333333333
2023-03-26,39.14041666666667
2023-03-27,36.89333333333333
2023-03-28,35.861666666666665
2023-03-29,42.21
2023-03-30,44.2775
2023-03-31,40.72833333333333
2023-04-01,35.51
2023-04-02,40.07083333333333
2023-04-03,35.645833333333336
2023-04-04,37.93875
2023-04-05,42.827916666666674
2023-04-06,36.606249999999996
2023-04-07,37.318333333333335
2023-04-08,41.23916666666666
2023-04-09,38.72958333333333
2023-04-10,39.17875
2023-04-11,38.940000000000005
2023-04-12,38.62
2023-04-13,37.891666666666666
2023-04-14,36.82958333333333
2023-04-15,36.51083333333333
2023-04-16,35.781666666666666
2023-04-17,40.60625
2023-04-18,35.66916666666667
2023-04-19,40.35208333333333
2023-04-20,43.31
2023-04-21,32.650416666666665
2023-04-22,33.6825
2023-04-23,35.98291666666666
2023-04-24,37.34666666666667
2023-04-25,35.86416666666667
2023-04-26,36.294583333333335
2023-04-27,41.02583333333333
2023-04-28,34.373333333333335
2023-04-29,39.76541666666667
2023-04-30,34.821666666666665
2023-05-01,37.61
2023-05-02,40.11958333333333
2023-05-03,39.07416666666666
2023-05-04,38.361250000000005
2023-05-05,37.62625
2023-05-06,44.79458333333333
2023-05-07,39.615833333333335
2023-05-08,42.660833333333336
2023-05-09,43.64333333333334
2023-05-10,38.35208333333333
2023-05-11,43.86708333333334
2023-05-12,46.11291666666667
2023-05-13,39.160000000000004
2023-05-14,38.85541666666666
2023-05-15,40.347500000000004
2023-05-16,36.695
2023-05-17,38.51
2023-05-18,37.39333333333334
2023-05-19,35.6725
2023-05-20,37.800000000000004
2023-05-21,33.749583333333334
2023-05-22,41.89666666666667
2023-05-23,44.257083333333334
2023-05-24,40.927083333333336
2023-05-25,42.61125
2023-05-26,40.30416666666667
2023-05-27,40.518750000000004
2023-05-28,44.20250000000001
2023-05-29,35.66
2023-05-30,41.50416666666667
2023-05-31,43.31625
2023-06-01,46.569583333333334
2023-06-02,46.93333333333334
2023-06-03,46.7275
2023-06-04,42.31791666666667
2023-06-05,42.7275
2023-06-06,42.5675
2023-06-07,40.40916666666667
2023-06-08,40.377916666666664
2023-06-09,43.33166666666667
2023-06-10,44.99583333333333
2023-06-11,46.87833333333333
2023-06-12,49.95250000000001
2023-06-13,44.83166666666667
2023-06-14,46.51625000000001
2023-06-15,47.16
2023-06-16,52.159166666666664
2023-06-17,40.86083333333333
2023-06-18,39.33208333333334
2023-06-19,46.77375
2023-06-20,42.43333333333333
2023-06-21,41.361250000000005
2023-06-22,46.73208333333333
2023-06-23,43.45416666666667
2023-06-24,43.44083333333333
2023-06-25,45.95208333333333
2023-06-26,43.61083333333334
2023-06-27,35.681666666666665
2023-06-28,45.260416666666664
2023-06-29,43.529583333333335
2023-06-30,44.14291666666667
2023-07-01,39.59375
2023-07-02,43.71041666666667
2023-07-03,46.343333333333334
2023-07-04,43.213750000000005
2023-07-05,37.11375
2023-07-06,42.24875
2023-07-07,49.660833333333336
2023-07-08,44.87916666666667
2023-07-09,53.371249999999996
2023-07-10,43.262916666666676
2023-07-11,42.09125
2023-07-12,50.255
2023-07-13,41.6625
2023-07-14,41.02125
2023-07-15,43.08583333333333
2023-07-16,44.98791666666667
2023-07-17,47.37625
2023-07-18,52.504999999999995
2023-07-19,45.24666666666667
2023-07-20,48.64291666666667
2023-07-21,44.75
2023-07-22,44.83916666666667
2023-07-23,46.17625
2023-07-24,48.33416666666667
2023-07-25,47.744166666666665
2023-07-26,45.76083333333333
2023-07-27,42.76125
2023-07-28,52.56333333333334
2023-07-29,50.20708333333334
2023-07-30,44.874583333333334
2023-07-31,50.1675
2023-08-01,50.24875
2023-08-02,44.83833333333333
2023-08-03,53.55291666666667
2023-08-04,50.56875
2023-08-05,48.38958333333334
2023-08-06,53.98916666666668
2023-08-07,53.96
2023-08-08,45.290416666666665
2023-08-09,46.80916666666667
2023-08-10,44.89958333333333
2023-08-11,46.62625
2023-08-12,50.55500000000001
2023-08-13,51.127916666666664
2023-08-14,47.6025
2023-08-15,47.63791666666666
2023-08-16,48.60125
2023-08-17,52.696666666666665
2023-08-18,52.31
2023-08-19,50.42333333333334
2023-08-20,50.482499999999995
2023-08-21,49.95541666666667
2023-08-22,51.84833333333333
2023-08-23,50.324999999999996
2023-08-24,57.23041666666666
2023-08-25,51.57750000000001
2023-08-26,49.665416666666665
2023-08-27,55.20583333333334
2023-08-28,49.09625
2023-08-29,53.2175
2023-08-30,54.89541666666667
2023-08-31,52.432916666666664
2023-09-01,55.165833333333325
2023-09-02,49.166666666666664
2023-09-03,46.46083333333333
2023-09-04,57.45374999999999
